Community Code,Community,County Code,County Description,Year,Sample Date,Beach Name,Beach Type Description,Organism,Indicator Level,Violation
316,Webster,027,Worcester,2024,2024-08-14 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,1,No
316,Webster,027,Worcester,2024,2024-07-02 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,2,No
316,Webster,027,Worcester,2024,2024-08-07 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,16,No
316,Webster,027,Worcester,2024,2024-08-28 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,2,No
316,Webster,027,Worcester,2024,2024-06-18 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,2,No
316,Webster,027,Worcester,2024,2024-06-05 00:00:00,Kildeer Island (AKA Sandy Shore),Fresh,E. Coli,2,No
290,Sutton,027,Worcester,2024,2024-08-26 00:00:00,King's Campground,Fresh,E. Coli,25.6,No
290,Sutton,027,Worcester,2024,2024-08-12 00:00:00,King's Campground,Fresh,E. Coli,4.1,No
290,Sutton,027,Worcester,2024,2024-08-19 00:00:00,King's Campground,Fresh,E. Coli,12.1,No
290,Sutton,027,Worcester,2024,2024-07-08 00:00:00,King's Campground,Fresh,E. Coli,98.5,No
290,Sutton,027,Worcester,2024,2024-07-01 00:00:00,King's Campground,Fresh,E. Coli,6.3,No
290,Sutton,027,Worcester,2024,2024-05-28 00:00:00,King's Campground,Fresh,E. Coli,0.5,No
290,Sutton,027,Worcester,2024,2024-07-15 00:00:00,King's Campground,Fresh,E. Coli,14.4,No
290,Sutton,027,Worcester,2024,2024-08-05 00:00:00,King's Campground,Fresh,E. Coli,88.2,No
290,Sutton,027,Worcester,2024,2024-07-22 00:00:00,King's Campground,Fresh,E. Coli,52.9,No
290,Sutton,027,Worcester,2024,2024-06-03 00:00:00,King's Campground,Fresh,E. Coli,2,No
290,Sutton,027,Worcester,2024,2024-09-03 00:00:00,King's Campground,Fresh,E. Coli,3.1,No
290,Sutton,027,Worcester,2024,2024-06-10 00:00:00,King's Campground,Fresh,E. Coli,7.5,No
290,Sutton,027,Worcester,2024,2024-07-29 00:00:00,King's Campground,Fresh,E. Coli,27.5,No
290,Sutton,027,Worcester,2024,2024-05-22 00:00:00,King's Campground,Fresh,E. Coli,0.5,No
290,Sutton,027,Worcester,2024,2024-06-24 00:00:00,King's Campground,Fresh,E. Coli,26.2,No
328,Westborough,027,Worcester,2024,2024-07-08 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,5,No
328,Westborough,027,Worcester,2024,2024-06-17 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,2.5,No
328,Westborough,027,Worcester,2024,2024-06-24 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,10,No
328,Westborough,027,Worcester,2024,2024-07-29 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,8,No
328,Westborough,027,Worcester,2024,2024-07-01 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,68,No
328,Westborough,027,Worcester,2024,2024-06-10 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,5,No
328,Westborough,027,Worcester,2024,2024-07-15 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,56,No
328,Westborough,027,Worcester,2024,2024-07-22 00:00:00,Lake Chauncy Beach,Fresh,E. Coli,2.5,No
222,Oakham,027,Worcester,2024,2024-07-08 00:00:00,Lake Dean Campground,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-07-15 00:00:00,Lake Dean Campground,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-07-29 00:00:00,Lake Dean Campground,Fresh,E. Coli,41,No
222,Oakham,027,Worcester,2024,2024-06-17 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-08-19 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-06-24 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-07-01 00:00:00,Lake Dean Campground,Fresh,E. Coli,31,No
222,Oakham,027,Worcester,2024,2024-08-05 00:00:00,Lake Dean Campground,Fresh,E. Coli,30,No
222,Oakham,027,Worcester,2024,2024-05-28 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-06-10 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-08-26 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-05-20 00:00:00,Lake Dean Campground,Fresh,E. Coli,10,No
222,Oakham,027,Worcester,2024,2024-07-22 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
222,Oakham,027,Worcester,2024,2024-08-12 00:00:00,Lake Dean Campground,Fresh,E. Coli,20,No
222,Oakham,027,Worcester,2024,2024-06-03 00:00:00,Lake Dean Campground,Fresh,E. Coli,5,No
343,Winchendon,027,Worcester,2024,2024-06-04 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,4,No
343,Winchendon,027,Worcester,2024,2024-08-20 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,48,No
343,Winchendon,027,Worcester,2024,2024-08-08 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,20,No
343,Winchendon,027,Worcester,2024,2024-05-21 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,4,No
343,Winchendon,027,Worcester,2024,2024-06-04 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-06-11 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,205,Yes
343,Winchendon,027,Worcester,2024,2024-08-29 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-05-28 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,4,No
343,Winchendon,027,Worcester,2024,2024-07-23 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,49,No
343,Winchendon,027,Worcester,2024,2024-08-13 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,21,No
343,Winchendon,027,Worcester,2024,2024-06-13 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,1730,Yes
343,Winchendon,027,Worcester,2024,2024-06-18 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-08-13 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,13,No
343,Winchendon,027,Worcester,2024,2024-08-27 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,4,No
343,Winchendon,027,Worcester,2024,2024-06-25 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,3,No
343,Winchendon,027,Worcester,2024,2024-07-02 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,6,No
343,Winchendon,027,Worcester,2024,2024-05-21 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,3,No
343,Winchendon,027,Worcester,2024,2024-06-11 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-07-16 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,22,No
343,Winchendon,027,Worcester,2024,2024-08-06 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,7,No
343,Winchendon,027,Worcester,2024,2024-08-15 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,1980,Yes
343,Winchendon,027,Worcester,2024,2024-06-25 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,4,No
343,Winchendon,027,Worcester,2024,2024-08-20 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,40,No
343,Winchendon,027,Worcester,2024,2024-06-20 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,6,No
343,Winchendon,027,Worcester,2024,2024-07-16 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,65,Yes
343,Winchendon,027,Worcester,2024,2024-07-02 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,3,No
343,Winchendon,027,Worcester,2024,2024-07-09 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-07-09 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,6,No
343,Winchendon,027,Worcester,2024,2024-07-18 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,93,Yes
343,Winchendon,027,Worcester,2024,2024-08-01 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,60,No
343,Winchendon,027,Worcester,2024,2024-07-30 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,6,No
343,Winchendon,027,Worcester,2024,2024-08-27 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,5,No
343,Winchendon,027,Worcester,2024,2024-05-28 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,9,No
343,Winchendon,027,Worcester,2024,2024-07-23 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,31,No
343,Winchendon,027,Worcester,2024,2024-07-30 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,37,No
343,Winchendon,027,Worcester,2024,2024-08-06 00:00:00,Lake Dennison State Park (DCR) @North Camp Beach,Fresh,Enterococci,199,Yes
343,Winchendon,027,Worcester,2024,2024-06-18 00:00:00,Lake Dennison State Park (DCR) @Day Use Beach,Fresh,Enterococci,0.5,No
084,East Brookfield,027,Worcester,2024,2024-06-17 00:00:00,Lake Lashaway,Fresh,E. Coli,7.4,No
084,East Brookfield,027,Worcester,2024,2024-08-19 00:00:00,Lake Lashaway,Fresh,E. Coli,7.4,No
084,East Brookfield,027,Worcester,2024,2024-08-12 00:00:00,Lake Lashaway,Fresh,E. Coli,90.9,No
084,East Brookfield,027,Worcester,2024,2024-06-24 00:00:00,Lake Lashaway,Fresh,E. Coli,10.9,No
084,East Brookfield,027,Worcester,2024,2024-08-01 00:00:00,Lake Lashaway,Fresh,E. Coli,2419.6,Yes
084,East Brookfield,027,Worcester,2024,2024-07-29 00:00:00,Lake Lashaway,Fresh,E. Coli,410.6,Yes
084,East Brookfield,027,Worcester,2024,2024-08-29 00:00:00,Lake Lashaway,Fresh,E. Coli,3.1,No
084,East Brookfield,027,Worcester,2024,2024-09-03 00:00:00,Lake Lashaway,Fresh,E. Coli,10.8,No
084,East Brookfield,027,Worcester,2024,2024-07-01 00:00:00,Lake Lashaway,Fresh,E. Coli,25.6,No
084,East Brookfield,027,Worcester,2024,2024-07-15 00:00:00,Lake Lashaway,Fresh,E. Coli,17.3,No
084,East Brookfield,027,Worcester,2024,2024-07-22 00:00:00,Lake Lashaway,Fresh,E. Coli,42.6,No
084,East Brookfield,027,Worcester,2024,2024-06-03 00:00:00,Lake Lashaway,Fresh,E. Coli,8.5,No
084,East Brookfield,027,Worcester,2024,2024-06-10 00:00:00,Lake Lashaway,Fresh,E. Coli,37.9,No
084,East Brookfield,027,Worcester,2024,2024-08-26 00:00:00,Lake Lashaway,Fresh,E. Coli,517.2,Yes
084,East Brookfield,027,Worcester,2024,2024-05-28 00:00:00,Lake Lashaway,Fresh,E. Coli,17.3,No
084,East Brookfield,027,Worcester,2024,2024-08-05 00:00:00,Lake Lashaway,Fresh,E. Coli,601.5,Yes
084,East Brookfield,027,Worcester,2024,2024-08-08 00:00:00,Lake Lashaway,Fresh,E. Coli,50.4,No
084,East Brookfield,027,Worcester,2024,2024-07-08 00:00:00,Lake Lashaway,Fresh,E. Coli,14.8,No
077,Douglas,027,Worcester,2024,2024-05-21 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,0.5,No
077,Douglas,027,Worcester,2024,2024-08-21 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,12.1,No
077,Douglas,027,Worcester,2024,2024-06-19 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,5.2,No
077,Douglas,027,Worcester,2024,2024-08-06 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,18.5,No
077,Douglas,027,Worcester,2024,2024-08-13 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,3.1,No
077,Douglas,027,Worcester,2024,2024-07-16 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,4.1,No
077,Douglas,027,Worcester,2024,2024-06-04 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,2,No
077,Douglas,027,Worcester,2024,2024-07-30 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,4.1,No
077,Douglas,027,Worcester,2024,2024-05-28 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,18.5,No
077,Douglas,027,Worcester,2024,2024-07-03 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,2,No
077,Douglas,027,Worcester,2024,2024-06-25 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,6.3,No
077,Douglas,027,Worcester,2024,2024-07-23 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,4.1,No
077,Douglas,027,Worcester,2024,2024-08-27 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,3.1,No
077,Douglas,027,Worcester,2024,2024-07-09 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,3.1,No
077,Douglas,027,Worcester,2024,2024-06-11 00:00:00,Lake Manchaug Camping,Fresh,E. Coli,2,No
348,Worcester,027,Worcester,2024,2024-07-23 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,32,No
348,Worcester,027,Worcester,2024,2024-08-01 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,326,Yes
348,Worcester,027,Worcester,2024,2024-08-22 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,4,No
348,Worcester,027,Worcester,2024,2024-06-04 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,6,No
348,Worcester,027,Worcester,2024,2024-08-27 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,3,No
348,Worcester,027,Worcester,2024,2024-08-15 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,7,No
348,Worcester,027,Worcester,2024,2024-05-21 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,9,No
348,Worcester,027,Worcester,2024,2024-05-28 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,15,No
348,Worcester,027,Worcester,2024,2024-08-06 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,112,Yes
348,Worcester,027,Worcester,2024,2024-07-09 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,6,No
348,Worcester,027,Worcester,2024,2024-07-02 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,2,No
348,Worcester,027,Worcester,2024,2024-06-25 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,3,No
348,Worcester,027,Worcester,2024,2024-06-18 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,8,No
348,Worcester,027,Worcester,2024,2024-06-11 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,602,Yes
348,Worcester,027,Worcester,2024,2024-08-13 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,31,No
348,Worcester,027,Worcester,2024,2024-07-30 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,65,Yes
348,Worcester,027,Worcester,2024,2024-07-16 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,38,No
348,Worcester,027,Worcester,2024,2024-06-13 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,3,No
348,Worcester,027,Worcester,2024,2024-08-20 00:00:00,Lake Quinsigamond-Lake Park Beach (DCR),Fresh,Enterococci,28,No
348,Worcester,027,Worcester,2024,2024-07-02 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,9,No
348,Worcester,027,Worcester,2024,2024-07-16 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,42,No
348,Worcester,027,Worcester,2024,2024-08-20 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,16,No
348,Worcester,027,Worcester,2024,2024-08-06 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,84,Yes
348,Worcester,027,Worcester,2024,2024-07-30 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,34,No
348,Worcester,027,Worcester,2024,2024-05-28 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,104,Yes
348,Worcester,027,Worcester,2024,2024-06-04 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,47,No
348,Worcester,027,Worcester,2024,2024-06-25 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,147,Yes
348,Worcester,027,Worcester,2024,2024-06-18 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,10,No
348,Worcester,027,Worcester,2024,2024-07-09 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,158,Yes
348,Worcester,027,Worcester,2024,2024-06-11 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,4,No
348,Worcester,027,Worcester,2024,2024-05-21 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,35,No
348,Worcester,027,Worcester,2024,2024-08-13 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,228,Yes
348,Worcester,027,Worcester,2024,2024-08-27 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,7,No
348,Worcester,027,Worcester,2024,2024-08-22 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,17,No
348,Worcester,027,Worcester,2024,2024-07-25 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,11,No
348,Worcester,027,Worcester,2024,2024-07-18 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,18,No
348,Worcester,027,Worcester,2024,2024-07-23 00:00:00,Lake Quinsigamond-Regatta Point Beach (DCR),Fresh,Enterococci,38,No
282,Sterling,027,Worcester,2024,2024-06-10 00:00:00,Lake Waushacum,Fresh,E. Coli,36,No
282,Sterling,027,Worcester,2024,2024-06-27 00:00:00,Lake Waushacum,Fresh,E. Coli,8,No
282,Sterling,027,Worcester,2024,2024-07-16 00:00:00,Lake Waushacum,Fresh,E. Coli,3,No
282,Sterling,027,Worcester,2024,2024-07-31 00:00:00,Lake Waushacum,Fresh,E. Coli,6,No
282,Sterling,027,Worcester,2024,2024-06-21 00:00:00,Lake Waushacum,Fresh,E. Coli,39,No
282,Sterling,027,Worcester,2024,2024-07-08 00:00:00,Lake Waushacum,Fresh,E. Coli,0.5,No
282,Sterling,027,Worcester,2024,2024-08-19 00:00:00,Lake Waushacum,Fresh,E. Coli,4,No
282,Sterling,027,Worcester,2024,2024-07-01 00:00:00,Lake Waushacum,Fresh,E. Coli,32,No
282,Sterling,027,Worcester,2024,2024-06-19 00:00:00,Lake Waushacum,Fresh,E. Coli,548,Yes
282,Sterling,027,Worcester,2024,2024-07-24 00:00:00,Lake Waushacum,Fresh,E. Coli,6,No
282,Sterling,027,Worcester,2024,2024-06-25 00:00:00,Lake Waushacum,Fresh,E. Coli,240,Yes
282,Sterling,027,Worcester,2024,2024-08-05 00:00:00,Lake Waushacum,Fresh,E. Coli,26,No
282,Sterling,027,Worcester,2024,2024-08-12 00:00:00,Lake Waushacum,Fresh,E. Coli,2,No
323,West Brookfield,027,Worcester,2024,2024-06-03 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-08-26 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-07-01 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-08-05 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-05-20 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-06-17 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-06-24 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,31,No
323,West Brookfield,027,Worcester,2024,2024-07-29 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-08-21 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,20,No
323,West Brookfield,027,Worcester,2024,2024-07-08 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-07-15 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,10,No
323,West Brookfield,027,Worcester,2024,2024-07-22 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-09-03 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-05-28 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-06-10 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,10,No
323,West Brookfield,027,Worcester,2024,2024-08-12 00:00:00,Lake Wickabog - Main Beach @Center,Fresh,E. Coli,10,No
323,West Brookfield,027,Worcester,2024,2024-08-26 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-07-22 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-07-08 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-09-03 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-08-21 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,10,No
323,West Brookfield,027,Worcester,2024,2024-07-29 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-08-12 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-07-01 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,5,No
323,West Brookfield,027,Worcester,2024,2024-06-24 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,20,No
323,West Brookfield,027,Worcester,2024,2024-08-05 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,20,No
323,West Brookfield,027,Worcester,2024,2024-07-15 00:00:00,Lake Wickabog Boat Club,Fresh,E. Coli,10,No
316,Webster,027,Worcester,2024,2024-07-02 00:00:00,Lakeside,Fresh,E. Coli,7.3,No
316,Webster,027,Worcester,2024,2024-08-28 00:00:00,Lakeside,Fresh,E. Coli,11.9,No
316,Webster,027,Worcester,2024,2024-06-12 00:00:00,Lakeside,Fresh,E. Coli,29.5,No
316,Webster,027,Worcester,2024,2024-07-17 00:00:00,Lakeside,Fresh,E. Coli,1,No
316,Webster,027,Worcester,2024,2024-06-05 00:00:00,Lakeside,Fresh,E. Coli,8.6,No
316,Webster,027,Worcester,2024,2024-08-07 00:00:00,Lakeside,Fresh,E. Coli,29.8,No
316,Webster,027,Worcester,2024,2024-06-26 00:00:00,Lakeside,Fresh,E. Coli,13.2,No
316,Webster,027,Worcester,2024,2024-08-14 00:00:00,Lakeside,Fresh,E. Coli,3.1,No
316,Webster,027,Worcester,2024,2024-08-21 00:00:00,Lakeside,Fresh,E. Coli,4.1,No
316,Webster,027,Worcester,2024,2024-07-10 00:00:00,Lakeside,Fresh,E. Coli,9.8,No
316,Webster,027,Worcester,2024,2024-07-24 00:00:00,Lakeside,Fresh,E. Coli,5.2,No
316,Webster,027,Worcester,2024,2024-05-29 00:00:00,Lakeside,Fresh,E. Coli,0.5,No
316,Webster,027,Worcester,2024,2024-07-31 00:00:00,Lakeside,Fresh,E. Coli,6.3,No
316,Webster,027,Worcester,2024,2024-06-18 00:00:00,Lakeside,Fresh,E. Coli,73.6,No
147,Lancaster,027,Worcester,2024,2024-07-22 00:00:00,Lancaster Town Beach,Fresh,E. Coli,5,No
147,Lancaster,027,Worcester,2024,2024-07-29 00:00:00,Lancaster Town Beach,Fresh,E. Coli,15,No
147,Lancaster,027,Worcester,2024,2024-07-01 00:00:00,Lancaster Town Beach,Fresh,E. Coli,44,No
147,Lancaster,027,Worcester,2024,2024-06-24 00:00:00,Lancaster Town Beach,Fresh,E. Coli,20,No
147,Lancaster,027,Worcester,2024,2024-06-17 00:00:00,Lancaster Town Beach,Fresh,E. Coli,4,No
147,Lancaster,027,Worcester,2024,2024-07-15 00:00:00,Lancaster Town Beach,Fresh,E. Coli,8,No
147,Lancaster,027,Worcester,2024,2024-08-12 00:00:00,Lancaster Town Beach,Fresh,E. Coli,3,No
147,Lancaster,027,Worcester,2024,2024-07-08 00:00:00,Lancaster Town Beach,Fresh,E. Coli,15,No
147,Lancaster,027,Worcester,2024,2024-08-05 00:00:00,Lancaster Town Beach,Fresh,E. Coli,50,No
103,Gardner,027,Worcester,2024,2024-06-04 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,7,No
103,Gardner,027,Worcester,2024,2024-08-07 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,42,No
103,Gardner,027,Worcester,2024,2024-05-29 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,2,No
103,Gardner,027,Worcester,2024,2024-09-03 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,4,No
103,Gardner,027,Worcester,2024,2024-09-10 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,0.5,No
103,Gardner,027,Worcester,2024,2024-06-25 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,8,No
103,Gardner,027,Worcester,2024,2024-08-13 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,1,No
103,Gardner,027,Worcester,2024,2024-06-18 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,5,No
103,Gardner,027,Worcester,2024,2024-08-20 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,3,No
103,Gardner,027,Worcester,2024,2024-06-12 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,1,No
103,Gardner,027,Worcester,2024,2024-07-02 00:00:00,Lithuanian Outing Assoc.,Fresh,E. Coli,7,No
